revisited,avg_avg_bitrate,avg_buffer_ratio,avg_buffer_underruns,avg_playtime,avg_startup_time,avg_bitrate,bufferRatio,buffer_underruns,playtime,startup_time,betterBitrate,betterBufferRatio,betterBufferUnderruns,betterPlayTime,betterStartupTime,visitsSameDay
0,0.0,0.0,0.0,20.20138888888889,2.4477499999999996,0.0,0.0,0.0,124.38333333333334,1.994,0.0,0.0,0.0,1.0,1.0,0
0,1.6466452380952379,3.401019672658746,0.7142857142857142,37.32619047619048,2.4215714285714296,1.60144,0.0,0.0,78.48333333333333,1.336,0.0,1.0,1.0,1.0,1.0,2
0,1.8724383099173556,2.5577910068966294,0.5495867768595039,32.26570247933882,2.6483305785123963,3.56352,0.0,0.0,52.95,3.2,1.0,0.0,0.0,0.0,0.0,1
0,1.2510217142857145,0.042897706936457565,0.17142857142857143,26.07190476190476,1.4181428571428574,0.0,0.0,0.0,0.45,0.002,0.0,0.0,0.0,0.0,1.0,1
0,1.8680718750000005,0.0029072858368119825,0.031249999999999993,59.678124999999994,5.637093750000002,1.62789,0.0,0.0,96.8,5.195,0.0,0.0,0.0,1.0,1.0,0
0,0.5758411627906976,34.36665007504438,0.20930232558139536,5.934108527131785,4.741558139534886,0.0,0.0,0.0,1.1,2.859,0.0,0.0,0.0,1.0,0.0,0
0,1.4589904878048778,0.0,0.0,30.128861788617886,1.9745365853658534,1.60866,0.0,0.0,106.15,3.09,1.0,0.0,0.0,1.0,0.0,1
0,1.1433498181818182,1.8352186878739327,0.36363636363636365,33.24848484848485,3.468636363636364,0.968888,0.0,0.0,58.13333333333333,4.576,0.0,0.0,0.0,1.0,1.0,5
0,0.0,0.05756260223983894,0.2777777777777778,35.26574074074074,4.491833333333334,0.0,0.0,0.0,2.4,3.926,0.0,0.0,0.0,1.0,1.0,1
0,3.0674952631578942,4.783643346680157,0.631578947368421,69.2859649122807,2.8474736842105264,3.80323,1.6441018766756033,1.0,99.46666666666667,3.112,0.0,0.0,0.0,0.0,0.0,0
0,0.4792309926470591,1.8067044737943423,0.150735294117647,20.95147058823525,2.978158088235295,3.59502,0.0,0.0,13.6,4.752,1.0,0.0,0.0,0.0,0.0,0
0,0.0,11.241326428053798,0.2211538461538462,37.37932692307696,3.390778846153845,0.0,0.0,0.0,44.71666666666667,6.413,0.0,0.0,0.0,1.0,0.0,2
0,0.0,0.45814759102520164,0.3265306122448979,20.003571428571437,3.8561122448979606,0.0,0.7855340622371741,3.0,99.08333333333333,0.0,0.0,0.0,0.0,1.0,1.0,6
0,1.60134,0.0,0.0,15.716666666666667,3.209,1.60134,0.0,0.0,15.716666666666667,3.209,0.0,0.0,0.0,0.0,0.0,0
0,1.0629016666666666,0.10229007633587787,0.16666666666666666,975.95,1.42,0.0,0.0,0.0,4322.1,0.0,0.0,0.0,0.0,1.0,0.0,1
0,2.21641625,0.47939721855576073,1.0,57.094791666666666,16.081000000000007,1.65649,0.0,0.0,87.55,5.447,0.0,1.0,1.0,1.0,1.0,1
0,2.33732,0.0,0.0,57.77142857142857,2.2584285714285715,1.07424,0.0,0.0,1.95,1.377,0.0,0.0,0.0,0.0,0.0,0
0,1.607794085365854,0.8185487741275279,0.35365853658536583,38.947764227642296,2.9405975609756063,1.56214,0.0,0.0,2.0833333333333335,2.306,0.0,0.0,0.0,0.0,1.0,1
0,0.0,0.5247126436781604,0.008620689655172414,44.82571839080458,2.6570344827586188,0.0,0.0,0.0,2.95,5.425,0.0,0.0,0.0,0.0,0.0,0
0,3.2050918308270675,21.09337372035323,1.218045112781955,32.88182957393486,5.022646616541356,6.39314,0.0,0.0,88.61666666666666,17.356,0.0,0.0,0.0,1.0,0.0,0
0,2.0353671910112356,0.02590445628343216,0.20224719101123595,54.491947565543065,2.429505617977529,3.47618,0.14595580782485304,4.0,82.21666666666667,2.939,1.0,0.0,0.0,1.0,0.0,0
0,0.0,0.0,0.0,1.1222222222222227,2.359555555555556,0.0,0.0,0.0,0.2833333333333333,3.539,0.0,0.0,0.0,0.0,1.0,2
0,1.7436956521739129,0.0,0.0,54.10869565217393,2.6836956521739133,3.26864,0.0,0.0,103.66666666666667,2.844,1.0,0.0,0.0,1.0,1.0,1
0,7.626852354430375,15.16124275383176,1.0506329113924051,19.88396624472573,2.2946962025316457,12.1705,2.856140350877193,1.0,23.75,2.908,1.0,0.0,0.0,1.0,0.0,1
0,2.482547659574469,0.6071171178015796,0.2553191489361702,33.989716312056736,3.0480212765957444,6.11209,0.0,0.0,49.55,26.007,1.0,0.0,0.0,1.0,0.0,1
0,2.089803932394367,10.236744915534848,0.9633802816901403,25.41971830985915,4.915898591549299,1.62039,0.0,0.0,40.8,2.208,1.0,0.0,0.0,0.0,1.0,5
0,1.1953449285714282,7.8305387683707846,0.21428571428571427,12.751190476190471,0.6723571428571428,1.705,0.0,0.0,102.21666666666667,0.0,1.0,1.0,1.0,1.0,1.0,0
0,2.400774162857141,1.7469653213040532,0.14000000000000007,28.48761904761903,2.6190142857142846,1.61664,0.0,0.0,89.71666666666667,3.358,1.0,0.0,0.0,1.0,0.0,5
0,0.8895975266666662,6.122978352638908,0.6533333333333334,43.5013333333333,3.696660000000001,1.61231,0.0,0.0,24.25,4.095,0.0,1.0,1.0,1.0,0.0,6
0,0.0,54.949273331562786,1.2307692307692304,11.947435897435897,12.754923076923077,0.0,0.0,0.0,0.5,6.665,0.0,0.0,0.0,0.0,0.0,0
0,1.049377816513762,3.7317982308740865,0.12844036697247715,8.399388379204895,4.350192660550459,1.48887,0.0,0.0,108.7,3.566,1.0,0.0,0.0,1.0,0.0,0
0,0.0,59.74040522372417,2.7159999999999984,14.084199999999989,5.089725999999997,0.0,0.0,0.0,105.26666666666667,8.841,0.0,1.0,1.0,1.0,0.0,3
0,1.7593454400000004,0.41843877749659336,0.16,84.07266666666669,2.1663200000000002,1.61804,0.0,0.0,120.66666666666667,2.458,0.0,0.0,0.0,1.0,0.0,0
0,1.5391939475587708,4.278405423548389,0.21518987341772156,28.878028933092217,3.019611211573237,3.44428,0.0,0.0,32.46666666666667,2.569,1.0,1.0,1.0,0.0,0.0,6
0,5.949353666666665,0.0,0.0,22.25611111111111,2.4398666666666675,9.43026,0.0,0.0,110.46666666666667,2.697,1.0,0.0,0.0,1.0,0.0,10
0,1.4521957763157884,0.33823797304132686,1.7105263157894726,26.82467105263159,1.182500000000001,1.20137,0.0,0.0,2.55,0.722,0.0,0.0,0.0,0.0,1.0,0
0,1.5170359812206569,5.129623621399073,2.699530516431925,31.246009389671382,3.990220657276995,1.67011,0.0,0.0,46.21666666666667,4.115,1.0,0.0,0.0,0.0,1.0,0
0,2.923502199999999,0.43847942716486904,0.05,13.214999999999993,2.8082800000000008,11.5136,0.0,0.0,1.3666666666666667,1.759,0.0,0.0,0.0,0.0,0.0,0
0,1.7293977700000005,1.2238830393941758,0.35999999999999993,21.9335,2.481050000000001,1.62685,0.0,0.0,7.383333333333334,1.973,0.0,0.0,0.0,1.0,0.0,3
0,0.7978535820895523,0.0,0.0,53.34626865671645,1.8504029850746269,1.63727,0.0,0.0,78.03333333333333,1.531,1.0,0.0,0.0,1.0,0.0,1
0,1.256615836909872,8.755768114392659,0.35193133047210295,20.809012875536478,3.9246824034334775,4.68932,0.0,0.0,28.816666666666666,1.965,1.0,0.0,0.0,1.0,1.0,3
0,1.6509550943396227,0.002956637111520446,0.03773584905660376,27.58584905660378,2.023037735849057,1.62172,0.0,0.0,103.33333333333333,2.914,0.0,0.0,0.0,1.0,0.0,0
0,6.0629307731958795,28.50174059667653,1.195876288659794,46.70910652920961,3.065175257731958,1.56188,0.0,0.0,126.63333333333334,4.831,1.0,0.0,0.0,1.0,0.0,13
